db_id,name,rank,parent_id,ncbi_id,threshold
101,Acetobacter,genus,,434,0.9275382280349732
50,Achromobacter,genus,,222,0.8978877037763595
222,Acidaminococcus,genus,,904,0.145308643579483
128,Acidiphilium,genus,,522,0.012114685960114
352,Acidipropionibacterium,genus,,1912215,0.3916186392307281
292,Acidithiobacillus,genus,,119977,0.9435011595487596
156,Acidovorax,genus,,12916,0.9184736222028732
111,Acinetobacter,genus,,469,0.917154386639595
443,Actinoalloteichus,genus,,65496,0.1465880423784256
179,Actinobacillus,genus,,713,0.8921291828155518
266,Actinobaculum,genus,,76833,0.0211345944553613
392,Actinomyces,genus,,1654,0.9320690870285032
105,Actinotignum,genus,,1653174,0.0039914031513035
336,Aerococcus,genus,,1375,0.9374521434307098
160,Aeromonas,genus,,642,0.9284255892038344
288,Aggregatibacter,genus,,416916,0.9221957147121428
243,Agrilactobacillus,genus,,2767875,0.0104730520397424
81,Agrobacterium,genus,,357,0.9212276637554168
70,Akkermansia,genus,,239934,0.2524214088916778
123,Alcaligenes,genus,,507,0.9090211391448976
405,Algibacter,genus,,261827,0.3643771708011627
92,Alicycliphilus,genus,,201096,0.4314164519309997
404,Aliivibrio,genus,,511678,0.941011780500412
138,Alkalihalobacillus,genus,,2675234,0.9442533016204834
181,Altererythrobacter,genus,,361177,0.0004829751269426
52,Alteromonas,genus,,226,0.9373199820518492
418,Amycolatopsis,genus,,1813,0.9178166091442108
440,Anaerococcus,genus,,165779,0.9175290137529372
93,Anaerostipes,genus,,207244,0.5115271806716919
188,Anaplasma,genus,,768,0.9474623769521712
422,Aneurinibacillus,genus,,55079,0.3078718185424804
183,Anoxybacillus,genus,,150247,0.0052726338617503
289,Aphanizomenon,genus,,1175,0.6120889782905579
244,Apilactobacillus,genus,,2767877,0.7693008184432983
375,Arcobacter,genus,,28196,0.942394208908081
130,Ardenticatena,genus,,1382931,0.0044766901992261
274,Arenimonas,genus,,490567,0.9244585394859314
240,Arthrospira,genus,,35823,0.1447578519582748
277,Asticcacaulis,genus,,76890,0.0090103736147284
339,Atopobium,genus,,1380,0.1930403858423233
450,Aurantimonas,genus,,182269,0.6483333110809326
167,Aureimonas,genus,,414371,0.9201525449752808
395,Avibacterium,genus,,292486,0.5280898809432983
43,Azospirillum,genus,,191,0.9256535977125168
80,Azotobacter,genus,,352,0.2133098840713501
340,Bacillus,genus,,1386,0.8960155874490737
202,Bacteroides,genus,,816,0.912254336476326
191,Bartonella,genus,,773,0.9459370851516724
205,Bellilinea,genus,,475960,0.0023242300376296
76,Bergeyella,genus,,59735,0.4764420986175537
342,Bibersteinia,genus,,476528,0.4005242586135864
396,Bifidobacterium,genus,,1678,0.9268483728170396
241,Bilophila,genus,,35832,0.3631796836853027
439,Blastochloris,genus,,59282,0.0009044862235896
279,Blautia,genus,,572511,0.9291952282190322
125,Bordetella,genus,,517,0.8978877037763595
25,Borrelia,genus,,138,0.9370903134346008
346,Borreliella,genus,,64895,0.8901554346084595
215,Brachyspira,genus,,29521,0.9424417734146118
84,Bradyrhizobium,genus,,374,0.9255605638027192
423,Brevibacillus,genus,,55080,0.9379675388336182
399,Brevibacterium,genus,,1696,0.9261888682842254
67,Brevundimonas,genus,,41275,0.4556882381439209
178,Brochothrix,genus,,2755,0.0118294917047023
53,Brucella,genus,,234,0.8435227751731872
361,Buchnera,genus,,32199,0.9456360697746276
319,Burkholderia,genus,,32008,0.9237763851881028
207,Butyrivibrio,genus,,830,0.94498653113842
88,Caballeronia,genus,,1827195,0.1276300102472305
403,Caldanaerobacter,genus,,249529,0.5098634362220764
91,Caldibacillus,genus,,1276290,0.3627764284610748
45,Campylobacter,genus,,194,0.9348789036273956
397,Candidatus Hamiltonella,genus,,568987,0.592997133731842
236,Candidatus Microthrix,genus,,41949,0.2925045788288116
40,Candidatus Moranella,genus,,1048757,0.0084656085819005
389,Candidatus Pelagibacter,genus,,198251,0.5533141493797302
287,Candidatus Phytoplasma,genus,,33926,0.2056179791688919
11,Candidatus Portiera,genus,,235572,0.0410958901047706
194,Candidatus Profftella,genus,,1381133,0.0046403710730373
371,Candidatus Protochlamydia,genus,,282132,0.4296131134033203
398,Candidatus Regiella,genus,,568988,0.678829550743103
390,Candidatus Ruthia,genus,,1541743,0.0152848539873957
242,Capnocytophaga,genus,,1016,0.9413221389055252
174,Carnobacterium,genus,,2747,0.9416755318641662
35,Catabacter,genus,,270497,0.3382702469825744
16,Caulobacter,genus,,75,0.9279293328523636
431,Cellulophaga,genus,,104264,0.9438549488782882
69,Chania,genus,,1745211,0.0005545081803575
200,Chlamydia,genus,,810,0.9345652043819428
280,Chlorogloeopsis,genus,,1123,0.0208697170019149
132,Chromobacterium,genus,,535,0.9347003668546676
136,Citrobacter,genus,,544,0.8785912364721298
363,Clostridium,genus,,1485,0.9366625726222992
32,Collimonas,genus,,202907,0.932128655910492
59,Comamonas,genus,,283,0.926008066534996
245,Companilactobacillus,genus,,2767879,0.9423806756734848
402,Corynebacterium,genus,,1716,0.9278043061494828
192,Coxiella,genus,,776,0.1943565458059311
335,Crocosphaera,genus,,263510,0.3694047629833221
426,Cronobacter,genus,,413496,0.9054831892251968
21,Cupriavidus,genus,,106589,0.9263947546482084
445,Curtobacterium,genus,,2034,0.9110987782478333
353,Cutibacterium,genus,,1912216,0.9305650860071182
135,Cytobacillus,genus,,2675230,0.7733952403068542
449,Dehalococcoides,genus,,61434,0.9279614686965942
322,Deinococcus,genus,,1298,0.9251794219017028
441,Demequina,genus,,577469,0.797268271446228
437,Dermabacter,genus,,36739,0.6480367183685303
447,Desulfitobacterium,genus,,36853,0.5962594151496887
65,Desulfocurvibacter,genus,,2582840,0.6428963541984558
372,Desulfotomaculum,genus,,1562,0.3161088526248932
218,Desulfovibrio,genus,,872,0.9376475542783737
249,Dialister,genus,,39948,0.4989169538021087
217,Dichelobacter,genus,,869,0.1177660897374153
318,Dickeya,genus,,204037,0.931435176730156
261,Dietzia,genus,,37914,0.6496216654777527
306,Dolichospermum,genus,,748770,0.5598431825637817
227,Dorea,genus,,189330,0.601895272731781
7,Dyella,genus,,231454,0.0062548867426812
327,Dysgonomonas,genus,,156973,0.0029213072266429
158,Edwardsiella,genus,,635,0.934931281208992
27,Eggerthella,genus,,84111,0.2696166634559631
355,Eggerthia,genus,,1279384,0.3016120791435241
229,Ehrlichia,genus,,943,0.9406487613916396
133,Eikenella,genus,,538,0.6616402864456177
394,Elizabethkingia,genus,,308865,0.9435312837362289
186,Endozoicomonas,genus,,305899,0.94540776014328
425,Enhydrobacter,genus,,212791,0.6025866866111755
139,Enterobacter,genus,,547,0.8785912364721298
381,Enterocloster,genus,,2719313,0.9365130841732024
331,Enterococcus,genus,,1350,0.933852133154869
412,Enterovibrio,genus,,188143,0.9359740197658538
159,Epibacterium,genus,,1649279,0.0006908121868036
350,Eremococcus,genus,,171412,0.3012120127677917
142,Erwinia,genus,,551,0.9239853292703628
90,Erysipelatoclostridium,genus,,1505663,0.5127498507499695
391,Erysipelothrix,genus,,1647,0.2522803544998169
260,Erythrobacter,genus,,1041,0.0007528703426942
453,Escherichia/Shigella,genus,,,0.8025270968675613
299,Exiguobacterium,genus,,33986,0.9415542423725128
320,Facklamia,genus,,66831,0.4528978765010834
165,Faecalitalea,genus,,1573534,0.5708501935005188
114,Fannyhessea,genus,,2767327,0.6447668075561523
46,Ferrimicrobium,genus,,121038,0.0225748401135206
208,Fibrobacter,genus,,832,0.0013723068404942
126,Finegoldia,genus,,150022,0.5955997705459595
54,Flavobacterium,genus,,237,0.9362788289785384
13,Flavonifractor,genus,,946234,0.4770557582378387
108,Fluoribacter,genus,,461,0.2206076681613922
56,Francisella,genus,,262,0.9446604877710342
162,Franconibacter,genus,,1649295,0.9019255340099336
246,Fructilactobacillus,genus,,2767881,0.9366159707307816
15,Fructobacillus,genus,,559173,0.0112963961437344
97,Fulvimarina,genus,,217510,0.0016273392830044
247,Furfurilactobacillus,genus,,2767882,0.0180418882519006
214,Fusobacterium,genus,,848,0.938735195994377
434,Gallibacterium,genus,,155493,0.6035242080688477
161,Gardnerella,genus,,2701,0.9188278079032898
338,Gemella,genus,,1378,0.5940907597541809
66,Geobacillus,genus,,129337,0.9290785819292068
379,Geobacter,genus,,28231,0.9401341587305068
329,Glaciecola,genus,,89404,0.0025033899582922
233,Glaesserella,genus,,2094023,0.7350063920021057
367,Gluconacetobacter,genus,,89583,0.2581247687339782
106,Gluconobacter,genus,,441,0.9275382280349732
189,Glycomyces,genus,,58113,0.0060706404037773
2,Gordonia,genus,,2053,0.9258639007806776
435,Granulibacter,genus,,364409,0.4222332239151001
401,Granulicoccus,genus,,448176,0.0168146602809429
275,Grimontia,genus,,246861,0.0048956754617393
180,Haemophilus,genus,,724,0.9221957147121428
143,Hafnia,genus,,568,0.9360712438821792
173,Halomonas,genus,,2745,0.94199438393116
48,Helicobacter,genus,,209,0.9306383579969406
232,Herbaspirillum,genus,,963,0.9298541665077208
436,Histophilus,genus,,214906,0.4306908845901489
248,Holzapfelia,genus,,2767883,0.0704176723957061
170,Hungateiclostridium,genus,,2304692,0.9406545370817184
203,Hungatella,genus,,1649459,0.2887663543224334
68,Hydrogenophaga,genus,,47420,0.033665657043457
49,Hydrogenovibrio,genus,,28884,0.0094490712508559
417,Intestinimonas,genus,,1392389,0.4331812262535095
225,Janthinobacterium,genus,,29580,0.0056119146756827
172,Jejuia,genus,,762551,0.0129230767488479
17,Jeotgalibaca,genus,,1470540,0.2456597238779068
168,Jonquetella,genus,,428711,0.1421847939491272
356,Kandleria,genus,,1279388,0.3053001165390014
195,Ketogulonicigenium,genus,,92944,0.0039726877585053
370,Kingella,genus,,32257,0.4052543342113495
4,Kitasatospora,genus,,2063,0.8186383843421936
145,Klebsiella,genus,,570,0.8818059176206589
31,Kocuria,genus,,57493,0.9273679584264756
95,Komagataeibacter,genus,,1434011,0.9286960273981094
324,Kordiimonas,genus,,288021,0.0058164130896329
344,Kosakonia,genus,,1330547,0.6863702535629272
79,Kutzneria,genus,,43356,0.0070178904570639
33,Kytococcus,genus,,57499,0.574595034122467
220,Labrenzia,genus,,478070,0.9391821891069412
382,Lachnoanaerobaculum,genus,,1164882,0.5031490325927734
334,Lachnobacterium,genus,,140625,0.2464126646518707
315,Lachnoclostridium,genus,,1506553,0.9360556721687316
349,Lachnospira,genus,,28050,0.3252260088920593
271,Lacticaseibacillus,genus,,2759736,0.911622294783592
237,Lactiplantibacillus,genus,,2767842,0.9316923081874848
376,Lactobacillus,genus,,1578,0.911622294783592
332,Lactococcus,genus,,1357,0.938042849302292
131,Laribacter,genus,,168470,0.280442327260971
250,Latilactobacillus,genus,,2767885,0.936167562007904
99,Lawsonella,genus,,1847725,0.1357548236846923
273,Lechevalieria,genus,,166974,0.001857835217379
406,Leclercia,genus,,83654,0.3347907662391662
107,Legionella,genus,,445,0.8999573826789855
267,Leminorella,genus,,82980,0.004819591064006
258,Lentilactobacillus,genus,,2767893,0.9365853935480116
206,Leptolinea,genus,,475966,0.0007634559297002
38,Leptospira,genus,,171,0.9398905038833618
39,Leptospirillum,genus,,179,0.4275489151477813
330,Leptotrichia,genus,,32067,0.9383630156517028
166,Leucobacter,genus,,55968,0.6857787370681763
305,Leuconostoc,genus,,1243,0.9409573644399644
251,Levilactobacillus,genus,,2767886,0.9311873883008956
307,Liberibacter,genus,,34019,0.9459370851516724
252,Ligilactobacillus,genus,,2767887,0.936167562007904
73,Limosilactobacillus,genus,,2742598,0.9316923081874848
253,Liquorilactobacillus,genus,,2767888,0.9386144161224363
387,Listeria,genus,,1637,0.9374391764402388
254,Loigolactobacillus,genus,,2767889,0.498355507850647
333,Lonsdalea,genus,,1082702,0.0046943230554461
316,Lysinibacillus,genus,,400634,0.9399123609066008
14,Lysobacter,genus,,68,0.9249713867902756
223,Mageeibacillus,genus,,1637257,0.2566371560096741
47,Mannheimia,genus,,75984,0.9120935797691344
64,Marinagarivorans,genus,,1792291,0.2114578932523727
78,Marinilabilia,genus,,59738,0.006437768228352
171,Marinobacter,genus,,2742,0.5909497141838074
116,Mariprofundus,genus,,377315,0.4647516310214996
413,Mediterraneibacter,genus,,2316020,0.9232661992311476
224,Megasphaera,genus,,906,0.4428057670593261
3,Meiothermus,genus,,65551,0.2079284936189651
296,Melissococcus,genus,,33969,0.1982032507658004
291,Mesoplasma,genus,,46239,0.4089904129505157
176,Mesorhizobium,genus,,68287,0.9201703727245332
416,Methylacidiphilum,genus,,511745,0.0081164287403225
98,Methylobacter,genus,,429,0.6630164980888367
94,Methylobacterium,genus,,407,0.9143504589796064
96,Methylococcus,genus,,413,0.2949492037296295
262,Methylorubrum,genus,,2282523,0.6406654715538025
337,Methyloversatilis,genus,,378210,0.9057472944259644
276,Microbacterium,genus,,33882,0.9239532232284544
313,Micrococcus,genus,,1269,0.607621431350708
282,Microcystis,genus,,1125,0.7228183746337891
1,Mobiluncus,genus,,2050,0.9385006576776505
284,Moellerella,genus,,158848,0.5605036020278931
308,Moorella,genus,,44260,0.3597180247306824
112,Moraxella,genus,,475,0.9441107213497162
147,Morganella,genus,,581,0.8318562507629395
177,Moritella,genus,,58050,0.0030734841711819
216,Mycetocola,genus,,76634,0.0005286343512125
411,Mycobacterium,genus,,1763,0.9154116570949554
204,Mycobacteroides,genus,,670516,0.917154386639595
286,Mycolicibacterium,genus,,1866885,0.9154116570949554
10,Mycoplasma,genus,,2093,0.934761917591095
124,Mycoplasmopsis,genus,,2767358,0.93701171875
263,Myroides,genus,,76831,0.9441291809082032
8,Myxococcus,genus,,32,0.0126296523958444
115,Neisseria,genus,,482,0.9171803772449492
140,Neobacillus,genus,,2675232,0.0022087774705141
393,Neorhizobium,genus,,1525371,0.8460531234741211
22,Nitratireductor,genus,,245876,0.4093260169029236
301,Nitrosococcus,genus,,1227,0.4322406649589538
419,Nocardia,genus,,1817,0.9254891604185104
444,Nocardiopsis,genus,,2013,0.921722051501274
365,Nodularia,genus,,159191,0.0202295035123825
226,Nonlabens,genus,,363408,0.8363451957702637
429,Novosphingobium,genus,,165696,0.9308146297931672
41,Oblitimonas,genus,,1849530,0.4198456406593323
102,Oceanobacillus,genus,,182709,0.3866840302944183
129,Ochrobactrum,genus,,528,0.5293433666229248
294,Oenococcus,genus,,46254,0.9433457821607588
24,Oligella,genus,,90243,0.4133102893829345
300,Oligotropha,genus,,40136,0.053829152137041
199,Olsenella,genus,,133925,0.2968192398548126
414,Oribacterium,genus,,265975,0.1099181994795799
433,Orientia,genus,,69474,0.7536488175392151
383,Ornithobacterium,genus,,28250,0.0608814172446727
28,Paenarthrobacter,genus,,1742992,0.3177109360694885
304,Paenibacillus,genus,,44249,0.9386062055826186
117,Paeniclostridium,genus,,1849828,0.5796024203300476
265,Pandoraea,genus,,93217,0.9325592279434204
137,Pannonibacter,genus,,227873,0.4086077511310577
20,Pantoea,genus,,53335,0.8953282803297042
122,Parabacteroides,genus,,375288,0.9172076135873796
415,Paraburkholderia,genus,,1822464,0.9234893560409544
384,Parachlamydia,genus,,83551,0.1639686673879623
113,Paraclostridium,genus,,1849822,0.6112056970596313
57,Paracoccus,genus,,265,0.926197588443756
55,Parageobacillus,genus,,1906945,0.9290785819292068
374,Paraglaciecola,genus,,1621534,0.0076214107684791
369,Parascardovia,genus,,196082,0.3080418109893799
151,Parvimonas,genus,,543311,0.5219907164573669
185,Pasteurella,genus,,745,0.4119856655597687
255,Paucilactobacillus,genus,,2767890,0.9386144161224363
358,Pectobacterium,genus,,122277,0.8974127769470215
309,Pediococcus,genus,,1253,0.8245462357997894
152,Pedobacter,genus,,84567,0.0002931261842604
198,Pelosinus,genus,,365348,0.1677151024341583
119,Peptoniphilus,genus,,162289,0.9175290137529372
311,Peptostreptococcus,genus,,1257,0.3265189230442047
351,Phaeobacter,genus,,302485,0.9290514588356018
77,Phocaeicola,genus,,909656,0.912254336476326
163,Photobacterium,genus,,657,0.941651239991188
201,Photorhabdus,genus,,29487,0.933513405919075
302,Piscirickettsia,genus,,1237,0.639968991279602
264,Planktothrix,genus,,54304,0.0072038420476019
121,Planomicrobium,genus,,162291,0.3632955253124237
175,Plesiomonas,genus,,702,0.5021988749504089
343,Pluralibacter,genus,,1330546,0.5174956917762756
100,Pontibacillus,genus,,289201,0.9446951985359192
209,Porphyromonas,genus,,836,0.9379383206367492
210,Prevotella,genus,,838,0.9386567145586012
298,Prochlorococcus,genus,,1218,0.9443613409996032
235,Prolixibacter,genus,,314318,0.0051716547459363
408,Propionibacterium,genus,,1743,0.9280424684286116
89,Propionimicrobium,genus,,203133,0.4546026289463043
148,Proteus,genus,,583,0.5902292132377625
149,Providencia,genus,,586,0.9129171818494796
451,Pseudoalteromonas,genus,,53246,0.9447115629911422
438,Pseudobacteroides,genus,,1486726,0.0063059767708182
146,Pseudoleptotrichia,genus,,2755140,0.4689655303955078
60,Pseudomonas,genus,,286,0.9209223449230194
354,Pseudopropionibacterium,genus,,1912217,0.2518529891967773
297,Pseudorhodobacter,genus,,238783,0.0055462401360273
360,Pseudothermotoga,genus,,1643951,0.9455344289541244
400,Pseudoxanthomonas,genus,,83618,0.5725244283676147
120,Psychrobacter,genus,,497,0.0227684341371059
314,Rahnella,genus,,34037,0.2984849512577057
228,Raoultella,genus,,160674,0.6727955341339111
278,Rathayibacter,genus,,33886,0.0785891115665435
87,Rhizobium,genus,,379,0.9142671644687652
378,Rhodanobacter,genus,,75309,0.9017093777656556
268,Rhodobacter,genus,,1060,0.926197588443756
420,Rhodococcus,genus,,1827,0.915688607096672
231,Rhodonellum,genus,,336827,0.0062506622634828
321,Rhodopirellula,genus,,265488,0.8794631361961365
272,Rhodospirillum,genus,,1081,0.0143641242757439
219,Rhodothermus,genus,,29548,0.6356812715530396
303,Rhodovulum,genus,,34008,0.5104926824569702
26,Richelia,genus,,98443,0.6477253437042236
193,Rickettsia,genus,,780,0.937899985909462
326,Riemerella,genus,,34084,0.6946423053741455
127,Robbsia,genus,,2038280,0.169342964887619
30,Rodentibacter,genus,,1960084,0.0076923076994717
212,Roseburia,genus,,841,0.5377451181411743
63,Roseomonas,genus,,125216,0.3762376308441162
364,Rothia,genus,,32207,0.9273679584264756
357,Rubrivivax,genus,,28067,0.7721870541572571
197,Ruegeria,genus,,97050,0.6421458125114441
328,Ruminiclostridium,genus,,1508657,0.0130586186423897
312,Ruminococcus,genus,,1263,0.9454413950443268
44,Saccharicrinis,genus,,1618113,0.0092283748090267
427,Saccharomonospora,genus,,1851,0.9245758652687072
424,Saccharopolyspora,genus,,1835,0.9201446652412414
366,Salinibacter,genus,,146918,0.3621337413787842
187,Salinispora,genus,,168694,0.9185833036899568
37,Salinivibrio,genus,,51366,0.2651216685771942
150,Salmonella,genus,,590,0.880026552081108
213,Sanguibacteroides,genus,,1635148,0.1674230992794037
368,Scardovia,genus,,196081,0.0003468609065748
23,Schaalia,genus,,2529408,0.8809729158878326
256,Schleiferilactobacillus,genus,,2767891,0.0077047850936651
257,Secundilactobacillus,genus,,2767892,0.9325503945350646
234,Selenomonas,genus,,970,0.9380358844995498
153,Serratia,genus,,613,0.8941637992858886
5,Shewanella,genus,,22,0.9435680896043775
42,Shimwellia,genus,,1335483,0.0097862090915441
239,Simiduia,genus,,447467,0.0038548451848328
310,Singulisphaera,genus,,466152,0.0078682070598006
362,Sinorhizobium,genus,,28105,0.9142671644687652
190,Smaragdicoccus,genus,,613121,0.0009460737928748
377,Snodgrassella,genus,,1193515,0.2027126997709274
385,Solibacillus,genus,,648800,0.3630303144454956
118,Solobacterium,genus,,123375,0.5262082815170288
182,Sorangium,genus,,39643,0.8719925880432129
421,Sphingobacterium,genus,,28453,0.6966828107833862
428,Sphingobium,genus,,165695,0.9186382293701172
345,Sphingomonas,genus,,13687,0.9186382293701172
430,Sphingopyxis,genus,,165697,0.9227344959974288
29,Spirochaeta,genus,,146,0.6522299647331238
19,Spiroplasma,genus,,2132,0.9374700367450712
6,Sporolactobacillus,genus,,2077,0.9456527173519134
74,Sporomusa,genus,,2375,0.0076793604530394
317,Staphylococcus,genus,,1279,0.8025270968675613
348,Stenotrophomonas,genus,,40323,0.915189689397812
9,Stigmatella,genus,,40,0.0125713590532541
270,Streptacidiphilus,genus,,228398,0.0064199394546449
323,Streptococcus,genus,,1301,0.8922817170619964
432,Streptomyces,genus,,1883,0.8186383843421936
442,Streptosporangium,genus,,2000,0.6853182911872864
184,Sulfitobacter,genus,,60136,0.9359424799680708
347,Sulfobacillus,genus,,28033,0.3865389227867126
36,Sulfurimonas,genus,,202746,0.0060459491796791
71,Sulfurospirillum,genus,,57665,0.6762281656265259
386,Sutterella,genus,,40544,0.4053754210472107
283,Synechococcus,genus,,1129,0.0386932343244552
341,Tannerella,genus,,195950,0.3244092464447021
109,Tatlockia,genus,,465,0.0003428767377045
269,Tatumella,genus,,82986,0.0017267180373892
221,Taylorella,genus,,29574,0.9373455196619034
373,Tepidanaerobacter,genus,,499228,0.0002365744003327
380,Tepidimonas,genus,,114248,0.4775923490524292
86,Teredinibacter,genus,,2425,0.8020896911621094
83,Terrisporobacter,genus,,1505652,0.0104594696313142
110,Tetragenococcus,genus,,51668,0.9419297188520432
144,Thalassobacter,genus,,266808,0.5994477868080139
12,Thalassobius,genus,,335927,0.0232800915837287
281,Thalassolituus,genus,,187492,0.3819115757942199
238,Thalassospira,genus,,168934,0.4813659191131592
62,Thauera,genus,,33057,0.0041606659069657
293,Thermacetogenium,genus,,140458,0.0135856382548809
409,Thermoanaerobacter,genus,,1754,0.8430044054985046
51,Thermoanaerobacterium,genus,,28895,0.5631146430969238
410,Thermobifida,genus,,83677,0.063176542520523
169,Thermoclostridium,genus,,2304691,0.000562640663702
407,Thermodesulfobacterium,genus,,1740,0.0063653723336756
388,Thermodesulfovibrio,genus,,28261,0.0284287352114915
82,Thermosipho,genus,,2420,0.3556397259235382
61,Thermotoga,genus,,2335,0.9367951154708862
58,Thermus,genus,,270,0.9360873818397522
359,Tistrella,genus,,171436,0.6129394769668579
285,Trabulsiella,genus,,158851,0.8697033524513245
34,Treponema,genus,,157,0.9442837089300156
448,Tropheryma,genus,,2038,0.1351526975631714
104,Trueperella,genus,,1069494,0.4151515066623688
18,Ureaplasma,genus,,2129,0.8897143006324768
141,Varibaculum,genus,,184869,0.3596673607826233
325,Variovorax,genus,,34072,0.9234626293182372
196,Veillonella,genus,,29465,0.9438587993383408
154,Verrucosispora,genus,,84593,0.010695893317461
164,Vibrio,genus,,662,0.9116854310035704
103,Virgibacillus,genus,,84406,0.3823416531085968
446,Waddlia,genus,,71666,0.006198929157108
295,Weissella,genus,,46255,0.8245462357997894
85,Wenxinia,genus,,653686,0.004814876243472
259,Winkia,genus,,2692118,0.0948099717497825
211,Wohlfahrtiimonas,genus,,582472,0.5268333554267883
230,Wolbachia,genus,,953,0.9377965331077576
75,Xanthomonas,genus,,338,0.9140852302312852
155,Xenorhabdus,genus,,626,0.933513405919075
72,Xylella,genus,,2370,0.598002016544342
157,Yersinia,genus,,629,0.9237202703952788
290,Yokenella,genus,,158876,0.2846174836158752
134,Zymomonas,genus,,541,0.5145900845527649
743,Acetobacter aceti,species,101,435,0.0335682146251201
747,Acetobacter cerevisiae,species,101,178900,0.5857046842575073
745,Acetobacter orleanensis,species,101,104099,0.0021777004003524
744,Acetobacter pasteurianus,species,101,438,0.5673295855522156
742,Acetobacter pomorum,species,101,65959,0.1528297662734985
746,Acetobacter tropicalis,species,101,104102,0.5406582951545715
591,Achromobacter piechaudii,species,50,72556,0.3820095956325531
590,Achromobacter xylosoxidans,species,50,85698,0.4439617693424225
1143,Acidaminococcus intestini,species,222,187327,0.145308643579483
832,Acidiphilium multivorum,species,128,62140,0.012114685960114
1524,Acidipropionibacterium acidipropionici,species,352,1748,0.3916186392307281
1290,Acidithiobacillus caldus,species,292,33059,0.3705801665782928
1293,Acidithiobacillus ferrivorans,species,292,160808,0.6345040798187256
1291,Acidithiobacillus ferrooxidans,species,292,920,0.2328988015651703
1292,Acidithiobacillus thiooxidans,species,292,930,0.5709213614463806
892,Acidovorax avenae,species,156,80867,0.4980227649211883
893,Acidovorax citrulli,species,156,80869,0.2537637650966644
891,Acidovorax radicis,species,156,758826,0.000525624200236
773,Acinetobacter baumannii,species,111,470,0.6163928508758545
788,Acinetobacter baylyi,species,111,202950,0.0480846650898456
775,Acinetobacter beijerinckii,species,111,262668,0.5447220206260681
770,Acinetobacter bereziniae,species,111,106648,0.4686254262924194
789,Acinetobacter bouvetii,species,111,202951,0.0022182171232998
781,Acinetobacter brisouii,species,111,396323,0.0051605505868792
774,Acinetobacter calcoaceticus,species,111,471,0.588745653629303
790,Acinetobacter gerneri,species,111,202952,0.0087642418220639
771,Acinetobacter guillouiae,species,111,106649,0.5756903886795044
784,Acinetobacter gyllenbergii,species,111,134534,0.306863933801651
787,Acinetobacter haemolyticus,species,111,29430,0.4921558499336242
782,Acinetobacter indicus,species,111,756892,0.5787338614463806
795,Acinetobacter johnsonii,species,111,40214,0.6525238156318665
796,Acinetobacter junii,species,111,40215,0.5375369191169739
785,Acinetobacter lwoffii,species,111,28090,0.6188177466392517
772,Acinetobacter nosocomialis,species,111,106654,0.4800519347190857
776,Acinetobacter oleivorans,species,111,1148157,0.0005698655149899
783,Acinetobacter parvus,species,111,134533,0.5505266785621643
794,Acinetobacter pittii,species,111,48296,0.6388057470321655
797,Acinetobacter radioresistens,species,111,40216,0.4360376000404358
777,Acinetobacter rudis,species,111,632955,0.0041845869272947
779,Acinetobacter schindleri,species,111,108981,0.5376018285751343
786,Acinetobacter soli,species,111,487316,0.3951946198940277
791,Acinetobacter tandoii,species,111,202954,0.0140271494165062
792,Acinetobacter tjernbergiae,species,111,202955,0.0052987150847911
793,Acinetobacter towneri,species,111,202956,0.0080170156434178
778,Acinetobacter ursingii,species,111,108980,0.5560370683670044
780,Acinetobacter venetianus,species,111,52133,0.6179444789886475
1846,Actinoalloteichus cyanogriseus,species,443,65497,0.1465880423784256
985,Actinobacillus pleuropneumoniae,species,179,715,0.3677636384963989
986,Actinobacillus suis,species,179,716,0.0788164436817169
1241,Actinobaculum massiliense,species,266,202789,0.0211345944553613
1635,Actinomyces graevenitzii,species,392,55565,0.6018035411834717
1633,Actinomyces johnsonii,species,392,544581,0.4736891090869903
1631,Actinomyces massiliensis,species,392,461393,0.3029837012290954
1632,Actinomyces oris,species,392,544580,0.440453290939331
1634,Actinomyces urogenitalis,species,392,103621,0.2103118896484375
751,Actinotignum schaalii,species,105,59505,0.0039914031513035
1468,Aerococcus christensenii,species,336,87541,0.3018709719181061
1465,Aerococcus urinae,species,336,1376,0.0004016064340248
1467,Aerococcus urinaeequi,species,336,51665,0.2987598776817322
1466,Aerococcus viridans,species,336,1377,0.0093023255467414
920,Aeromonas allosaccharophila,species,160,656,0.6270956993103027
915,Aeromonas caviae,species,160,648,0.4825485944747925
924,Aeromonas dhakensis,species,160,196024,0.0041841003112494
922,Aeromonas diversa,species,160,502790,0.0123441079631447
923,Aeromonas enteropelogenes,species,160,29489,0.4743686616420746
913,Aeromonas hydrophila,species,160,644,0.589419424533844
916,Aeromonas jandaei,species,160,650,0.5411219000816345
917,Aeromonas media,species,160,651,0.4891287386417389
914,Aeromonas salmonicida,species,160,645,0.5649290084838867
918,Aeromonas schubertii,species,160,652,0.3324685990810394
921,Aeromonas taiwanensis,species,160,633417,0.0140717206522822
919,Aeromonas veronii,species,160,654,0.6030516624450684
1285,Aggregatibacter actinomycetemcomitans,species,288,714,0.7781314253807068
1286,Aggregatibacter aphrophilus,species,288,732,0.5821675658226013
1179,Agrilactobacillus composti,species,243,398555,0.0104730520397424
709,Agrobacterium tumefaciens,species,81,358,0.9212276637554168
673,Akkermansia muciniphila,species,70,239935,0.2524214088916778
